epoch,optimizer,experiment,collocation,data,total
610,Adam,test,0.03241714,0.023843458,0.0562606
610,Adam,train,0.032709368,0.025655026,0.05836439
620,Adam,test,0.03194622,0.023499843,0.055446062
620,Adam,train,0.0319914,0.025267819,0.057259217
630,Adam,test,0.03137144,0.022551658,0.0539231
630,Adam,train,0.03122207,0.024433725,0.055655792
640,Adam,test,0.030168798,0.022542076,0.052710876
640,Adam,train,0.029816588,0.024314485,0.054131076
650,Adam,test,0.029077774,0.022382459,0.051460233
650,Adam,train,0.029086107,0.02398966,0.053075768
660,Adam,test,0.027750708,0.0218051,0.04955581
660,Adam,train,0.028145172,0.023588419,0.05173359
670,Adam,test,0.026111182,0.021877926,0.047989108
670,Adam,train,0.026766015,0.02340645,0.050172463
680,Adam,test,0.025417827,0.021378474,0.0467963
680,Adam,train,0.025329098,0.022945236,0.048274335
690,Adam,test,0.02409077,0.021001058,0.04509183
690,Adam,train,0.02457091,0.022536058,0.047106966
700,Adam,test,0.023465995,0.020255564,0.043721557
700,Adam,train,0.023602987,0.022082321,0.045685306
710,Adam,test,0.02196747,0.020244488,0.042211957
710,Adam,train,0.022201495,0.021746943,0.043948438
720,Adam,test,0.021226117,0.02001989,0.041246008
720,Adam,train,0.020933978,0.021437146,0.042371124
730,Adam,test,0.019816155,0.019215,0.039031155
730,Adam,train,0.019786926,0.020834452,0.040621378
740,Adam,test,0.01895698,0.01878778,0.03774476
740,Adam,train,0.01879749,0.02038386,0.03918135
750,Adam,test,0.01787788,0.020886635,0.038764514
750,Adam,train,0.017429678,0.021832375,0.039262053
760,Adam,test,0.016593227,0.018863661,0.03545689
760,Adam,train,0.016677083,0.020137183,0.036814265
770,Adam,test,0.015526031,0.017892754,0.033418786
770,Adam,train,0.0154380305,0.019353025,0.034791056
780,Adam,test,0.014788574,0.01730141,0.032089986
780,Adam,train,0.01479675,0.018840265,0.033637013
790,Adam,test,0.01381116,0.017064285,0.030875444
790,Adam,train,0.013667491,0.01857691,0.032244403
800,Adam,test,0.012571606,0.016966367,0.029537972
800,Adam,train,0.01257568,0.018414892,0.030990573
810,Adam,test,0.011888604,0.016711961,0.028600566
810,Adam,train,0.011694555,0.018159874,0.029854428
820,Adam,test,0.010926424,0.01646834,0.027394764
820,Adam,train,0.010927057,0.017935513,0.02886257
830,Adam,test,0.010049139,0.016353324,0.026402462
830,Adam,train,0.0100511415,0.017802423,0.027853563
840,Adam,test,0.00940851,0.016423624,0.025832135
840,Adam,train,0.009452268,0.018098578,0.027550846
850,Adam,test,0.008755031,0.01609261,0.024847642
850,Adam,train,0.008899295,0.01756336,0.026462656
860,Adam,test,0.008201356,0.01592019,0.024121545
860,Adam,train,0.008178473,0.017222647,0.02540112
870,Adam,test,0.007627722,0.015849022,0.023476744
870,Adam,train,0.0076063504,0.017092824,0.024699174
880,Adam,test,0.007196669,0.015752288,0.022948956
880,Adam,train,0.0071444893,0.016890943,0.024035431
890,Adam,test,0.006630098,0.015908519,0.022538617
890,Adam,train,0.006599159,0.01691486,0.023514017
900,Adam,test,0.0063041938,0.015862996,0.022167189
900,Adam,train,0.006287674,0.01679283,0.023080504
910,Adam,test,0.005924953,0.0157637,0.021688653
910,Adam,train,0.0058940877,0.016702224,0.02259631
920,Adam,test,0.005620823,0.0158197,0.021440523
920,Adam,train,0.005611568,0.016682077,0.022293646
930,Adam,test,0.0053588445,0.015801698,0.021160543
930,Adam,train,0.0053178025,0.01662664,0.02194444
940,Adam,test,0.0053776316,0.016355077,0.021732708
940,Adam,train,0.005403893,0.017539944,0.022943838
950,Adam,test,0.0048563816,0.015851336,0.020707717
950,Adam,train,0.0048704306,0.016526593,0.021397024
960,Adam,test,0.004627378,0.015785085,0.020412464
960,Adam,train,0.004673608,0.016480515,0.021154122
970,Adam,test,0.0044103414,0.015836466,0.020246807
970,Adam,train,0.004462329,0.016487578,0.020949908
980,Adam,test,0.0043033264,0.015842685,0.020146012
980,Adam,train,0.0043573133,0.016418718,0.020776032
990,Adam,test,0.004117229,0.01587945,0.01999668
990,Adam,train,0.0041683614,0.016404688,0.02057305
1000,Adam,test,0.0040242057,0.015958669,0.019982874
1000,Adam,train,0.0040594535,0.016398177,0.02045763
1010,Adam,test,0.0039035324,0.01594237,0.019845903
1010,Adam,train,0.0039214375,0.016392317,0.020313755
1020,Adam,test,0.0038635302,0.015967034,0.019830564
1020,Adam,train,0.0038363289,0.01635564,0.020191967
1030,Adam,test,0.003719747,0.01593237,0.019652117
1030,Adam,train,0.003757383,0.01634233,0.020099714
1040,Adam,test,0.0036551214,0.015980225,0.019635346
1040,Adam,train,0.0036405807,0.016405355,0.020045936
1050,Adam,test,0.0036190895,0.015946576,0.019565666
1050,Adam,train,0.0036171244,0.016399022,0.020016147
1060,Adam,test,0.003568413,0.016269453,0.019837866
