epoch,optimizer,experiment,collocation,data,total
180,Adam,train,0.04661546,0.03847322,0.08508868
190,Adam,test,0.044537455,0.036191583,0.08072904
190,Adam,train,0.045750003,0.03840852,0.084158525
200,Adam,test,0.045938652,0.03541434,0.081352994
200,Adam,train,0.045545507,0.03752327,0.08306877
210,Adam,test,0.046270214,0.034228347,0.08049856
210,Adam,train,0.045847815,0.03630069,0.08214851
220,Adam,test,0.04511602,0.034387656,0.07950367
220,Adam,train,0.04430694,0.03634913,0.08065607
230,Adam,test,0.044795066,0.032922123,0.077717185
230,Adam,train,0.044707786,0.03494161,0.079649396
240,Adam,test,0.042928446,0.033377577,0.07630602
240,Adam,train,0.04367026,0.035334375,0.07900463
250,Adam,test,0.042052038,0.033379626,0.07543166
250,Adam,train,0.042516466,0.035205413,0.07772188
260,Adam,test,0.042324036,0.032369703,0.07469374
260,Adam,train,0.042309325,0.034155075,0.0764644
270,Adam,test,0.041847076,0.030717198,0.072564274
270,Adam,train,0.042169373,0.032525294,0.07469466
280,Adam,test,0.041442424,0.03009597,0.071538396
280,Adam,train,0.041588828,0.0319007,0.07348953
290,Adam,test,0.040984314,0.028638855,0.06962317
290,Adam,train,0.040980045,0.030452369,0.07143241
300,Adam,test,0.039181847,0.028145492,0.067327335
300,Adam,train,0.039229922,0.029968455,0.06919838
310,Adam,test,0.037811566,0.027389532,0.065201096
310,Adam,train,0.037813175,0.029090531,0.06690371
320,Adam,test,0.0363156,0.026368234,0.062683836
320,Adam,train,0.03569542,0.027982866,0.06367829
330,Adam,test,0.03320255,0.026520286,0.059722837
330,Adam,train,0.033091303,0.02796917,0.061060473
340,Adam,test,0.031497378,0.024943735,0.056441113
340,Adam,train,0.031379107,0.026395865,0.057774972
350,Adam,test,0.030176062,0.023022419,0.05319848
350,Adam,train,0.029225156,0.024573265,0.053798422
360,Adam,test,0.026882794,0.022447463,0.049330257
360,Adam,train,0.026281063,0.023887476,0.050168537
370,Adam,test,0.023518197,0.021278836,0.044797033
370,Adam,train,0.023526015,0.022729889,0.0462559
380,Adam,test,0.021466082,0.019960038,0.041426122
380,Adam,train,0.021790966,0.021904025,0.04369499
390,Adam,test,0.018450541,0.019018061,0.037468605
390,Adam,train,0.018528378,0.020535607,0.039063983
400,Adam,test,0.015484547,0.018486174,0.03397072
400,Adam,train,0.015257265,0.019989377,0.03524664
410,Adam,test,0.012944812,0.017243335,0.030188147
410,Adam,train,0.013187607,0.018932793,0.0321204
420,Adam,test,0.0144124115,0.017002132,0.031414542
420,Adam,train,0.014381216,0.018751564,0.03313278
430,Adam,test,0.011048753,0.016560689,0.027609441
430,Adam,train,0.011197761,0.018115064,0.029312825
440,Adam,test,0.008559586,0.016385349,0.024944935
440,Adam,train,0.008511256,0.017806929,0.026318185
450,Adam,test,0.00733918,0.016271546,0.023610726
450,Adam,train,0.007380843,0.017613743,0.024994586
460,Adam,test,0.006011347,0.016280336,0.022291683
460,Adam,train,0.006014752,0.017437242,0.023451995
470,Adam,test,0.008713969,0.016131267,0.024845235
470,Adam,train,0.008505442,0.017258512,0.025763955
480,Adam,test,0.006241194,0.016340064,0.022581257
480,Adam,train,0.0062724436,0.017215557,0.023488
490,Adam,test,0.005122668,0.016071662,0.021194331
490,Adam,train,0.0050953436,0.016945135,0.022040479
500,Adam,test,0.004885479,0.016046047,0.020931527
500,Adam,train,0.0048900503,0.016826948,0.021716999
510,Adam,test,0.0047317054,0.01615707,0.020888776
510,Adam,train,0.004759831,0.016793452,0.021553284
520,Adam,test,0.004750406,0.016140783,0.02089119
520,Adam,train,0.004734955,0.016696293,0.021431249
530,Adam,test,0.003819746,0.016018195,0.019837942
530,Adam,train,0.003756446,0.016548501,0.020304948
540,Adam,test,0.005275467,0.016217422,0.02149289
540,Adam,train,0.00524259,0.01664419,0.021886779
550,Adam,test,0.004115968,0.016058093,0.02017406
550,Adam,train,0.0040403856,0.016529145,0.02056953
560,Adam,test,0.003464648,0.01603735,0.019501999
560,Adam,train,0.003473937,0.016427416,0.019901354
570,Adam,test,0.0036420783,0.015998637,0.019640716
570,Adam,train,0.0036188841,0.016365543,0.019984428
580,Adam,test,0.003356433,0.016039973,0.019396406
580,Adam,train,0.0033504774,0.01634313,0.019693607
590,Adam,test,0.0034050078,0.0159956,0.019400608
590,Adam,train,0.003425722,0.016291367,0.01971709
600,Adam,test,0.008851789,0.016299084,0.025150873
600,Adam,train,0.00893392,0.01652557,0.02545949
610,Adam,test,0.004469076,0.015990173,0.02045925
610,Adam,train,0.0044761426,0.016234003,0.020710146
620,Adam,test,0.0038781883,0.015990961,0.019869149
620,Adam,train,0.003892601,0.016197182,0.020089783
630,Adam,test,0.003286351,0.015969254,0.019255605
630,Adam,train,0.0032427353,0.016216418,0.019459153
640,Adam,test,0.003265391,0.01596651,0.0192319
640,Adam,train,0.0033114569,0.016184248,0.019495705
650,Adam,test,0.0032950668,0.015982265,0.01927733
650,Adam,train,0.0032443316,0.01624339,0.019487722
660,Adam,test,0.0033264419,0.016141765,0.019468207
660,Adam,train,0.0032805442,0.016457131,0.019737676
670,Adam,test,0.0032310255,0.015985055,0.019216081
670,Adam,train,0.0032174462,0.016157767,0.019375212
680,Adam,test,0.003294773,0.016207956,0.01950273
680,Adam,train,0.003364733,0.016279336,0.019644069
690,Adam,test,0.004970943,0.015972234,0.020943178
690,Adam,train,0.004956585,0.01617567,0.021132255
700,Adam,test,0.00415409,0.015977807,0.020131897
700,Adam,train,0.0040514283,0.01608274,0.020134168
710,Adam,test,0.0031230608,0.015956866,0.019079927
710,Adam,train,0.0031212305,0.016085299,0.01920653
720,Adam,test,0.0033524458,0.015949994,0.01930244
720,Adam,train,0.0032952824,0.016090604,0.019385885
730,Adam,test,0.0030675845,0.016063305,0.01913089
730,Adam,train,0.0030716136,0.01613199,0.019203603
740,Adam,test,0.004186547,0.015988328,0.020174874
740,Adam,train,0.004084,0.016170848,0.020254849
750,Adam,test,0.003782224,0.016151277,0.019933501
750,Adam,train,0.003764569,0.016159492,0.019924061
760,Adam,test,0.0032849067,0.015968438,0.019253345
760,Adam,train,0.0032435402,0.016212508,0.019456048
770,Adam,test,0.0031035622,0.015881455,0.018985016
770,Adam,train,0.003126502,0.016010629,0.019137131
780,Adam,test,0.0031527767,0.016002486,0.019155262
780,Adam,train,0.003085701,0.01604807,0.01913377
790,Adam,test,0.0030586282,0.015866943,0.01892557
790,Adam,train,0.0030397903,0.016005155,0.019044945
800,Adam,test,0.0030936166,0.015886234,0.018979851
800,Adam,train,0.003064694,0.015968746,0.01903344
810,Adam,test,0.0030445924,0.015863974,0.018908566
810,Adam,train,0.0031015873,0.015965259,0.019066846
820,Adam,test,0.0030767452,0.015930634,0.01900738
820,Adam,train,0.0031064814,0.015971852,0.019078333
830,Adam,test,0.004337435,0.01604521,0.020382646
830,Adam,train,0.0042332904,0.016081015,0.020314306
840,Adam,test,0.0042092637,0.01703251,0.021241773
840,Adam,train,0.0042018895,0.017430693,0.021632582
850,Adam,test,0.0033315597,0.016636048,0.019967608
850,Adam,train,0.0033668552,0.017056977,0.020423833
860,Adam,test,0.003077133,0.015779762,0.018856894
860,Adam,train,0.0031264694,0.015919141,0.01904561
870,Adam,test,0.0030877483,0.015943045,0.019030793
870,Adam,train,0.0031259302,0.015990011,0.019115942
880,Adam,test,0.0030227045,0.015776545,0.01879925
880,Adam,train,0.0030535571,0.015930062,0.01898362
890,Adam,test,0.003068946,0.01578214,0.018851086
890,Adam,train,0.003084573,0.01586829,0.018952861
900,Adam,test,0.0030241078,0.015820574,0.018844683
900,Adam,train,0.0030572559,0.015899524,0.01895678
910,Adam,test,0.003023922,0.015774831,0.018798754
910,Adam,train,0.003064534,0.015863927,0.01892846
920,Adam,test,0.0031417091,0.0157658,0.018907508
920,Adam,train,0.0030871981,0.015855338,0.018942537
930,Adam,test,0.0030676138,0.015768524,0.018836139
930,Adam,train,0.0030849045,0.015841978,0.018926881
940,Adam,test,0.0032033538,0.015758485,0.01896184
940,Adam,train,0.0031816845,0.01583475,0.019016435
950,Adam,test,0.0031012301,0.015799595,0.018900825
950,Adam,train,0.0031079822,0.01584167,0.018949652
960,Adam,test,0.0032675553,0.015776604,0.019044159
960,Adam,train,0.0032943932,0.015814805,0.019109199
970,Adam,test,0.0030011907,0.01576851,0.0187697
970,Adam,train,0.0030006138,0.015827132,0.018827746
980,Adam,test,0.0034265434,0.015778027,0.019204572
980,Adam,train,0.0034554172,0.015836406,0.019291824
990,Adam,test,0.005813105,0.015789554,0.021602659
990,Adam,train,0.0058490173,0.015863582,0.0217126
1000,Adam,test,0.0037219836,0.015693707,0.019415691
1000,Adam,train,0.0037101477,0.015800865,0.019511012
1010,Adam,test,0.003002875,0.015809529,0.018812403
1010,Adam,train,0.003001179,0.015844284,0.018845463
1020,Adam,test,0.0030029144,0.015661541,0.018664455
1020,Adam,train,0.003062664,0.015759597,0.01882226
1030,Adam,test,0.0031465325,0.01565185,0.018798383
1030,Adam,train,0.00319715,0.015758453,0.018955603
1040,Adam,test,0.0032318207,0.015845168,0.019076988
1040,Adam,train,0.0032026179,0.015847208,0.019049825
1050,Adam,test,0.0030239823,0.015657255,0.018681237
1050,Adam,train,0.0030352627,0.015750162,0.018785425
1060,Adam,test,0.003302423,0.015699333,0.019001756
1060,Adam,train,0.0034041503,0.015795056,0.019199206
1070,Adam,test,0.0037083556,0.015707133,0.019415488
1070,Adam,train,0.0037137459,0.015788078,0.019501824
1080,Adam,test,0.0030596827,0.015727628,0.018787311
1080,Adam,train,0.0030512305,0.01574803,0.01879926
1090,Adam,test,0.0029781156,0.015738042,0.018716158
1090,Adam,train,0.0029810679,0.01574475,0.018725818
1100,Adam,test,0.0036131346,0.015996372,0.019609507
1100,Adam,train,0.0035350418,0.01594888,0.019483922
1110,Adam,test,0.0043790303,0.015645703,0.020024734
1110,Adam,train,0.0043632933,0.015789928,0.02015322
1120,Adam,test,0.0030985745,0.015855223,0.018953796
1120,Adam,train,0.0031108225,0.015821949,0.018932771
1130,Adam,test,0.0032764152,0.015601776,0.018878192
1130,Adam,train,0.0033162315,0.015765697,0.019081928
1140,Adam,test,0.0031643463,0.015682364,0.01884671
1140,Adam,train,0.0031562408,0.015709568,0.018865809
1150,Adam,test,0.0029779293,0.015562443,0.018540373
1150,Adam,train,0.0029920668,0.015661146,0.018653214
1160,Adam,test,0.0030793494,0.0155297415,0.018609092
1160,Adam,train,0.0030398173,0.015612135,0.018651951
1170,Adam,test,0.0032847675,0.015594145,0.018878913
1170,Adam,train,0.0033053176,0.01566053,0.018965848
1180,Adam,test,0.003244687,0.015971225,0.019215912
1180,Adam,train,0.003254008,0.01591524,0.019169247
1190,Adam,test,0.0031350465,0.015808858,0.018943904
1190,Adam,train,0.0031442475,0.015750602,0.01889485
1200,Adam,test,0.003301274,0.0155703295,0.018871604
1200,Adam,train,0.0033040126,0.015689177,0.01899319
1210,Adam,test,0.0030344964,0.015540259,0.018574756
1210,Adam,train,0.003025156,0.01566688,0.018692035
1220,Adam,test,0.0033327332,0.015609357,0.01894209
1220,Adam,train,0.0033114622,0.015633805,0.018945267
1230,Adam,test,0.005508345,0.015655342,0.021163687
1230,Adam,train,0.0055561047,0.015793275,0.02134938
1240,Adam,test,0.0034177527,0.015638433,0.019056186
1240,Adam,train,0.003394844,0.015655838,0.019050682
1250,Adam,test,0.0033966661,0.0155340545,0.01893072
1250,Adam,train,0.0033857238,0.015661305,0.01904703
1260,Adam,test,0.003232018,0.015676964,0.018908981
1260,Adam,train,0.0032081488,0.015683012,0.018891161
1270,Adam,test,0.0030641367,0.015501294,0.018565431
1270,Adam,train,0.0030667537,0.015556666,0.01862342
1280,Adam,test,0.0030342382,0.015474756,0.018508995
1280,Adam,train,0.0030094138,0.015592137,0.018601552
1290,Adam,test,0.0030639742,0.015580235,0.01864421
1290,Adam,train,0.0030128413,0.0157555,0.018768342
1300,Adam,test,0.0040055043,0.01555557,0.019561075
1300,Adam,train,0.0038648609,0.015692925,0.019557785
1310,Adam,test,0.0037308154,0.015551965,0.01928278
1310,Adam,train,0.003725563,0.01555578,0.019281343
1320,Adam,test,0.0032884306,0.015688948,0.01897738
1320,Adam,train,0.003313658,0.015676731,0.01899039
1330,Adam,test,0.0034341316,0.015462912,0.018897044
1330,Adam,train,0.0033820556,0.015527552,0.018909607
1340,Adam,test,0.0030219704,0.015419936,0.018441906
1340,Adam,train,0.003054729,0.015526637,0.018581366
1350,Adam,test,0.0030895595,0.01545572,0.01854528
1350,Adam,train,0.003058201,0.015541226,0.018599426
1360,Adam,test,0.0030078376,0.015670372,0.01867821
1360,Adam,train,0.003050751,0.015630981,0.018681731
1370,Adam,test,0.004376631,0.015598085,0.019974716
1370,Adam,train,0.004311222,0.01556809,0.019879311
1380,Adam,test,0.0034903237,0.01683299,0.020323314
1380,Adam,train,0.0035803984,0.01724462,0.02082502
1390,Adam,test,0.003132835,0.015495582,0.018628417
1390,Adam,train,0.0031227437,0.015513314,0.018636057
1400,Adam,test,0.0034450355,0.01575922,0.019204255
1400,Adam,train,0.0034252189,0.015683709,0.019108927
1410,Adam,test,0.0032193535,0.015671125,0.018890478
1410,Adam,train,0.0031995333,0.015662037,0.01886157
1420,Adam,test,0.0030084157,0.015461321,0.018469736
1420,Adam,train,0.0030367607,0.015491616,0.018528376
1430,Adam,test,0.0030361821,0.015417232,0.018453414
1430,Adam,train,0.0030942645,0.01550031,0.018594574
1440,Adam,test,0.00298931,0.015415922,0.018405233
1440,Adam,train,0.0030042953,0.01550591,0.018510206
1450,Adam,test,0.0037654426,0.015570469,0.019335913
1450,Adam,train,0.00379767,0.01558101,0.01937868
1460,Adam,test,0.005186399,0.015675703,0.020862103
1460,Adam,train,0.0051533515,0.015673231,0.020826582
1470,Adam,test,0.004345371,0.015427624,0.019772995
1470,Adam,train,0.0043725506,0.015520588,0.019893138
1480,Adam,test,0.0030231448,0.015372776,0.018395921
1480,Adam,train,0.0030159312,0.0155637795,0.01857971
1490,Adam,test,0.0030805096,0.015328389,0.018408898
1490,Adam,train,0.0030509597,0.015448464,0.018499423
1500,Adam,test,0.0031201546,0.015392785,0.01851294
1500,Adam,train,0.0031280986,0.01544009,0.018568188
1510,Adam,test,0.0030040636,0.015497801,0.018501865
1510,Adam,train,0.0030110737,0.01549693,0.018508004
1520,Adam,test,0.002960698,0.015365126,0.018325824
1520,Adam,train,0.0030107994,0.015423201,0.018434001
1530,Adam,test,0.002959858,0.015393347,0.018353205
1530,Adam,train,0.0030171652,0.015462396,0.018479561
1540,Adam,test,0.0030034764,0.015409795,0.018413272
1540,Adam,train,0.0029688715,0.015439625,0.018408496
1550,Adam,test,0.0030003665,0.015379687,0.018380053
1550,Adam,train,0.0030105468,0.015433143,0.018443689
1560,Adam,test,0.0031910643,0.015397174,0.01858824
1560,Adam,train,0.0032427474,0.015419405,0.018662153
1570,Adam,test,0.0032344284,0.01557595,0.018810378
1570,Adam,train,0.0032415404,0.01578897,0.019030511
1580,Adam,test,0.003370912,0.015430139,0.018801052
1580,Adam,train,0.0033790893,0.015467115,0.018846205
1590,Adam,test,0.003346938,0.0154096205,0.01875656
1590,Adam,train,0.0033217177,0.015484689,0.018806407
1600,Adam,test,0.0030300482,0.015351246,0.018381294
1600,Adam,train,0.0030421459,0.01546734,0.018509487
1610,Adam,test,0.0030214586,0.015451993,0.018473452
1610,Adam,train,0.0030497476,0.015457445,0.018507192
1620,Adam,test,0.0031538063,0.0153600285,0.018513834
1620,Adam,train,0.0031647494,0.015494545,0.018659294
1630,Adam,test,0.003074606,0.015428395,0.018503001
1630,Adam,train,0.0030339444,0.015454869,0.018488813
1640,Adam,test,0.0031633198,0.015436218,0.018599538
1640,Adam,train,0.00317698,0.015457937,0.018634917
1650,Adam,test,0.0030762542,0.015585566,0.01866182
1650,Adam,train,0.0030919388,0.01555608,0.018648019
1660,Adam,test,0.0032900725,0.015498939,0.018789012
1660,Adam,train,0.0032026453,0.0155030545,0.0187057
1670,Adam,test,0.0035807693,0.015693396,0.019274166
1670,Adam,train,0.003633636,0.015646307,0.019279942
1680,Adam,test,0.0035996696,0.015406733,0.019006403
1680,Adam,train,0.0035887046,0.015477486,0.01906619
1690,Adam,test,0.0034072006,0.015358666,0.018765867
1690,Adam,train,0.003439997,0.015414118,0.018854115
1700,Adam,test,0.0034321388,0.0153791765,0.018811315
1700,Adam,train,0.0033840311,0.0154436985,0.018827729
1710,Adam,test,0.0033093723,0.015307052,0.018616425
1710,Adam,train,0.003328256,0.015402871,0.018731127
1720,Adam,test,0.0030223485,0.015373904,0.018396253
1720,Adam,train,0.0030094043,0.01539662,0.018406024
1730,Adam,test,0.00317857,0.01548341,0.01866198
1730,Adam,train,0.0032424289,0.01548458,0.018727008
1740,Adam,test,0.0033366065,0.015334282,0.018670889
1740,Adam,train,0.003390136,0.015411616,0.018801752
1750,Adam,test,0.0031645014,0.015379023,0.018543525
1750,Adam,train,0.0031430246,0.015541575,0.0186846
1760,Adam,test,0.0033486239,0.0153033445,0.018651968
1760,Adam,train,0.0033972845,0.015404252,0.018801536
1770,Adam,test,0.0031240257,0.015291801,0.018415827
1770,Adam,train,0.003121564,0.015406144,0.018527707
1780,Adam,test,0.006206789,0.015414898,0.021621687
1780,Adam,train,0.006270706,0.015471625,0.02174233
1790,Adam,test,0.0033063267,0.015575172,0.0188815
1790,Adam,train,0.0033392431,0.0155423805,0.018881623
1800,Adam,test,0.0030233413,0.015251262,0.018274603
1800,Adam,train,0.0030248382,0.015363382,0.018388221
1810,Adam,test,0.003021134,0.015371798,0.018392932
1810,Adam,train,0.00303557,0.015391451,0.018427022
1820,Adam,test,0.0030609164,0.015277551,0.018338468
1820,Adam,train,0.002970082,0.015358048,0.01832813
1830,Adam,test,0.0030955225,0.015440648,0.018536171
1830,Adam,train,0.0031059464,0.015658384,0.01876433
1840,Adam,test,0.003373837,0.015377753,0.018751591
1840,Adam,train,0.0033586721,0.015393433,0.018752106
1850,Adam,test,0.0029716762,0.015325899,0.018297575
1850,Adam,train,0.0029853152,0.015369144,0.018354459
1860,Adam,test,0.0031412987,0.0152890375,0.018430335
1860,Adam,train,0.0031228187,0.015375261,0.01849808
1870,Adam,test,0.0035134326,0.01529102,0.018804453
1870,Adam,train,0.0035595715,0.015370794,0.018930364
1880,Adam,test,0.0060993587,0.015484325,0.021583684
1880,Adam,train,0.006107079,0.015529504,0.021636583
1890,Adam,test,0.0037953283,0.015328418,0.019123746
1890,Adam,train,0.0038338203,0.015370175,0.019203996
1900,Adam,test,0.0031869544,0.015334313,0.018521268
1900,Adam,train,0.0031846063,0.015382416,0.018567022
1910,Adam,test,0.0029965844,0.015267135,0.01826372
1910,Adam,train,0.0030154136,0.015376015,0.018391429
1920,Adam,test,0.0030853213,0.015320315,0.018405637
1920,Adam,train,0.00302937,0.015362507,0.018391877
1930,Adam,test,0.0030019511,0.015241417,0.018243369
1930,Adam,train,0.002992009,0.015337373,0.018329382
1940,Adam,test,0.0030899735,0.015298382,0.018388355
1940,Adam,train,0.0030701992,0.015362833,0.018433033
1950,Adam,test,0.003404903,0.015671397,0.019076299
1950,Adam,train,0.0033929534,0.015604464,0.018997418
1960,Adam,test,0.0029888,0.015471762,0.018460562
1960,Adam,train,0.0029819508,0.01543324,0.01841519
1970,Adam,test,0.0030247048,0.015293316,0.01831802
1970,Adam,train,0.0030192607,0.0154415965,0.018460857
1980,Adam,test,0.0029490427,0.015302398,0.018251441
1980,Adam,train,0.0029750662,0.015363624,0.018338691
1990,Adam,test,0.0046401303,0.015303448,0.019943578
1990,Adam,train,0.0046686833,0.015379859,0.020048542
1999,Adam,test,0.0031308047,0.015251293,0.018382099
1999,Adam,train,0.003172777,0.015401786,0.018574564
0,LBFGS,test,0.0030498384,0.015249939,0.018299777
0,LBFGS,train,0.0030728006,0.015383308,0.018456109
10,LBFGS,test,0.002958608,0.015252071,0.01821068
10,LBFGS,train,0.0029911727,0.015333601,0.018324774
20,LBFGS,test,0.0029929108,0.015253414,0.018246325
20,LBFGS,train,0.0030052483,0.01533503,0.018340278
30,LBFGS,test,0.0030126618,0.015253468,0.01826613
30,LBFGS,train,0.0029419665,0.015335068,0.018277034
40,LBFGS,test,0.0029786446,0.015253577,0.018232223
40,LBFGS,train,0.0030139242,0.015335134,0.018349059
50,LBFGS,test,0.0029910933,0.01525361,0.018244702
50,LBFGS,train,0.0029898437,0.015335156,0.018325
60,LBFGS,test,0.0029894658,0.01525364,0.018243106
60,LBFGS,train,0.002979696,0.015335175,0.018314872
70,LBFGS,test,0.0029771635,0.015253666,0.01823083
70,LBFGS,train,0.0029838677,0.015335196,0.018319063
80,LBFGS,test,0.0030007213,0.015253697,0.018254418
80,LBFGS,train,0.0029961723,0.015335215,0.018331388
90,LBFGS,test,0.0029659192,0.015253734,0.018219654
90,LBFGS,train,0.002949309,0.015335238,0.018284546
99,LBFGS,test,0.0030065293,0.015253755,0.018260285
99,LBFGS,train,0.0029734764,0.015335256,0.018308733
