epoch,optimizer,experiment,collocation,data,total
520,Adam,train,5.921403e-06,0.0005282178,0.0005341392
530,Adam,test,6.3074103e-06,0.0005212287,0.0005275361
530,Adam,train,6.371243e-06,0.0005238017,0.00053017295
540,Adam,test,6.8015706e-06,0.0005166595,0.0005234611
540,Adam,train,6.7631286e-06,0.0005192825,0.0005260456
550,Adam,test,7.2187554e-06,0.00051198935,0.0005192081
550,Adam,train,7.1942895e-06,0.00051466114,0.0005218554
560,Adam,test,7.711312e-06,0.0005072188,0.0005149301
560,Adam,train,7.778617e-06,0.00050994055,0.0005177192
570,Adam,test,8.291005e-06,0.0005023492,0.0005106402
570,Adam,train,8.254826e-06,0.0005051215,0.0005133763
580,Adam,test,8.875663e-06,0.0004973814,0.00050625706
580,Adam,train,8.813807e-06,0.0005002067,0.0005090205
590,Adam,test,9.385348e-06,0.00049231487,0.0005017002
590,Adam,train,9.414449e-06,0.0004951964,0.0005046108
600,Adam,test,1.0192053e-05,0.00048715383,0.00049734587
600,Adam,train,1.0188797e-05,0.000490097,0.00050028577
610,Adam,test,1.07278565e-05,0.00048190082,0.00049262866
610,Adam,train,1.0740684e-05,0.0004849108,0.0004956515
620,Adam,test,1.1543832e-05,0.00047655555,0.00048809938
620,Adam,train,1.161825e-05,0.0004796408,0.00049125904
630,Adam,test,1.2458929e-05,0.00047112416,0.0004835831
630,Adam,train,1.2367666e-05,0.00047429235,0.00048666002
640,Adam,test,1.33797075e-05,0.0004656087,0.0004789884
640,Adam,train,1.3308278e-05,0.00046887118,0.00048217946
650,Adam,test,1.4211178e-05,0.00046001846,0.00047422963
650,Adam,train,1.4242378e-05,0.00046338726,0.00047762963
660,Adam,test,1.511479e-05,0.0004543636,0.00046947837
660,Adam,train,1.53537e-05,0.00045785232,0.00047320602
670,Adam,test,1.6258924e-05,0.000448658,0.0004649169
670,Adam,train,1.6203803e-05,0.00045227972,0.00046848351
680,Adam,test,1.7488535e-05,0.00044291103,0.00046039955
680,Adam,train,1.7493623e-05,0.00044668198,0.0004641756
690,Adam,test,1.8537963e-05,0.00043714006,0.00045567803
690,Adam,train,1.8678891e-05,0.00044107504,0.00045975394
700,Adam,test,1.9990064e-05,0.00043136172,0.00045135178
700,Adam,train,2.0042753e-05,0.0004354767,0.00045551945
710,Adam,test,2.1377811e-05,0.00042559276,0.00044697057
710,Adam,train,2.1128297e-05,0.00042990374,0.00045103204
720,Adam,test,2.2700679e-05,0.00041985486,0.00044255552
720,Adam,train,2.2719985e-05,0.00042437532,0.0004470953
730,Adam,test,2.3998806e-05,0.00041416803,0.00043816684
730,Adam,train,2.4295981e-05,0.00041891064,0.00044320663
740,Adam,test,2.551622e-05,0.00040855687,0.0004340731
740,Adam,train,2.5734344e-05,0.00041353187,0.0004392662
750,Adam,test,2.7319282e-05,0.0004030444,0.00043036367
750,Adam,train,2.732771e-05,0.00040825945,0.00043558716
760,Adam,test,2.8887933e-05,0.00039764735,0.0004265353
760,Adam,train,2.8980798e-05,0.00040310848,0.0004320893
770,Adam,test,3.0492818e-05,0.000392388,0.0004228808
770,Adam,train,3.0572533e-05,0.0003980947,0.00042866723
780,Adam,test,3.215792e-05,0.00038727454,0.00041943247
780,Adam,train,3.2330376e-05,0.00039322284,0.0004255532
790,Adam,test,3.360685e-05,0.0003823172,0.00041592406
790,Adam,train,3.4088378e-05,0.00038850115,0.00042258954
800,Adam,test,3.550004e-05,0.000377533,0.00041303303
800,Adam,train,3.5674373e-05,0.000383941,0.00041961536
810,Adam,test,3.738553e-05,0.0003729216,0.00041030714
810,Adam,train,3.716699e-05,0.0003795373,0.00041670428
820,Adam,test,3.8627288e-05,0.00036847923,0.00040710653
820,Adam,train,3.876338e-05,0.00037528816,0.00041405155
830,Adam,test,4.0362847e-05,0.00036422338,0.00040458623
